node_A,node_B,sign
1221,803,1
1221,908,1
1221,1164,1
1221,1203,1
1221,1236,1
1221,1253,1
1221,1259,1
1221,1282,1
1221,1284,1
1221,1321,-1
1221,1390,1
1221,1394,1
1221,1425,1
1221,1439,1
1221,1492,1
1221,1518,1
1221,1524,1
1221,1538,1
1221,1571,1
1221,1585,1
1221,1587,1
1221,1688,1
1221,1774,1
1221,1814,1
1221,1847,1
1221,1858,1
1221,1888,1
1221,1927,1
1221,1963,1
1221,2097,1
1221,2168,1
1221,2174,1
1221,2241,1
1221,2290,1
1221,2324,1
1221,2356,1
1221,2585,1
1221,2667,1
1221,2685,1
1221,2707,1
1221,2834,1
1221,2922,1
1221,3007,1
1221,3021,1
1221,3024,1
1221,3099,1
1221,3351,1
1221,3807,1
1221,3903,1
1221,3956,1
1221,11,1
1221,1114,1
1221,312,1
1221,1245,1
1234,943,1
1234,1277,-1
1234,1538,1
1234,1580,1
1234,1587,1
1234,1241,1
1234,1439,1
1234,1442,1
1234,1497,1
1234,1555,1
1234,722,1
1234,1230,1
1234,1279,1
1234,1542,1
1234,1352,1
1234,24,1
1234,42,1
1234,1236,1
1234,90,1
1234,109,1
1234,128,1
1234,136,1
1234,164,1
1234,173,1
1234,1537,1
1234,176,1
1234,312,1
1234,376,1
1234,457,1
1234,870,1
1234,996,1
1234,1005,1
1234,1046,-1
1234,1129,1
1234,1135,1
1234,1204,1
1234,1278,1
1234,1290,1
1234,1306,1
1234,1380,1
1234,1424,1
1234,1447,1
1234,1470,1
1234,1483,1
1234,1502,1
1234,1510,1
1241,974,1
1241,1319,1
1241,1514,1
1241,1618,1
1241,1758,1
1241,1973,1
1241,2066,1
1241,2510,1
1241,2594,1
1241,3084,1
1241,3260,1
1241,3800,1
1241,3903,1
1241,4536,1
1241,6869,1
1241,11,1
1241,1111,1
1241,12,1
1241,312,1
1241,457,1
1241,986,1
1241,1129,1
1241,1242,1
1241,1245,1
1241,1252,1
1241,1264,1
1253,64,-1
1253,314,-1
1253,861,1
1253,1164,1
1253,1199,-1
1253,1411,-1
1253,1513,-1
1253,1596,-1
1253,1610,1
1253,1636,-1
1253,1679,-1
1253,1752,-1
1253,1787,-1
1253,1788,1
1253,1833,-1
1253,1847,1
1253,2071,1
1253,2770,-1
1253,2797,-1
1253,3033,1
1253,3274,1
1253,3393,1
1253,3443,1
1253,4103,-1
1253,4234,-1
1253,4510,1
1253,5828,1
1253,1441,1
1253,1538,1
1253,11,1
1253,946,1
1253,1000,1
1253,1034,1
1253,1279,1
1253,1319,1
1253,1492,1
1253,1352,1
1253,1236,1
1253,1247,1
1253,173,1
1253,634,1
1253,712,1
1253,1135,1
1253,1202,1
1253,1278,1
1253,1306,1
1253,1335,1
1253,1350,1
1253,1380,1
1253,1381,1
1253,1386,1
1253,1395,1
1253,1480,1
1253,1582,1
1253,1594,1
1253,1605,1
1253,1615,1
1321,11,1
1321,722,-1
1321,1279,1
1321,20,-1
1321,1029,-1
1321,1074,-1
1321,145,-1
1321,1114,1
1321,315,-1
1321,634,-1
1321,635,-1
1321,1046,-1
1321,1129,-1
1321,1233,1
1321,1278,-1
1326,1439,1
1326,2004,1
1326,11,1
1326,1203,1
1326,1279,1
1326,1319,1
1326,1046,-1
1326,1233,-1
1326,1235,1
1326,1278,1
1326,1335,-1
1326,1438,1
1389,1384,1
1389,11,1
1389,1259,1
1389,20,1
1389,173,1
1389,395,1
1389,634,1
1389,854,1
1389,969,1
1389,996,1
1389,1183,1
1389,1210,1
1389,1235,1
1389,1350,1
1389,1383,1
1389,1386,1
1389,1387,1
1389,1388,1
1390,1394,1
1390,1420,1
1390,1679,1
1390,1992,1
1390,2174,1
1390,2297,1
1390,2322,1
1390,2325,1
1390,2599,1
1390,2654,1
1390,2665,1
1390,2707,1
1390,2721,-1
1390,2844,-1
1390,3009,1
1390,3018,-1
1390,3020,1
1390,3099,1
1390,3516,-1
1390,11,1
1390,1061,1
1390,1985,1
1390,1236,1
1390,1564,1
1390,2072,1
1390,457,1
1390,634,1
1390,1395,1
1390,1670,1
1390,1756,1
1390,1896,1
1390,2133,1
1390,2169,1
1390,2255,1
1390,2299,1
1390,2300,1
1390,2301,1
1390,2302,1
1394,1437,-1
1394,1472,-1
1394,1758,-1
1394,11,1
1394,1259,1
1394,1029,-1
1394,1236,1
1394,1393,1
1394,1114,1
1394,173,1
1394,457,-1
1394,996,1
1394,1046,1
1394,1204,1
1394,1210,1
1394,1391,1
1394,1392,1
1439,1236,1
1439,1319,1
1439,1518,1
1439,1538,1
1439,1814,1
1439,11,1
1439,1029,-1
1439,24,1
1439,143,1
1439,158,1
1439,173,1
1439,312,1
1439,588,1
1439,921,1
1439,1009,1
1439,1135,1
1439,1233,1
1439,1237,1
1439,1278,1
1439,1290,1
1439,1380,1
1439,1434,1
1439,1447,1
1441,946,1
1441,1103,1
1441,1199,-1
1441,1486,-1
1441,1514,1
1441,1610,-1
1441,1612,-1
1441,1752,-1
1441,1757,-1
1441,1768,-1
1441,1780,-1
1441,1783,-1
1441,1787,-1
1441,1991,1
1441,2062,-1
1441,2097,1
1441,2101,1
1441,2106,-1
1441,2348,1
1441,8291,-1
1441,11,1
1441,722,-1
1441,1279,1
1441,1029,-1
1441,45,-1
1441,1247,-1
1441,1050,-1
1441,1233,-1
1441,1278,-1
1441,1467,1
1441,1510,1
1441,1515,1
1441,1516,1
1441,1517,1
1442,64,-1
1442,314,1
1442,1000,1
1442,1319,1
1442,1444,1
1442,1538,1
1442,1555,1
1442,1774,1
1442,1780,1
1442,1787,-1
1442,11,1
1442,722,-1
1442,836,1
1442,24,1
1442,295,1
1442,556,1
1442,998,1
1442,1009,1
1442,1299,1
1442,1335,1
1442,1594,1
1442,1605,1
1442,1614,1
1442,1615,1
1442,1681,1
1442,1682,1
1465,1049,1
1465,1798,1
1465,2542,1
1465,11,1
1465,1319,1
1465,42,1
1465,71,-1
1465,173,1
1465,176,1
1465,1063,1
1472,1279,-1
1472,996,-1
1476,11,1
1476,1075,1
1476,21,1
1476,601,1
1476,1029,1
1476,42,1
1476,59,1
1476,128,1
1476,143,1
1476,173,1
1476,176,1
1476,180,1
1476,634,1
1476,998,1
1476,1046,1
1476,1064,1
1476,1133,1
1476,1135,1
1476,1142,1
1476,1278,1
1476,1306,1
1476,1380,1
1476,1466,1
1476,1470,1
1478,1352,-1
1478,1236,-1
1478,101,1
1478,1129,1
1478,1424,-1
1490,11,1
1490,1279,1
1490,1029,-1
1490,113,1
1490,173,1
1490,457,1
1490,920,1
1490,933,1
1490,1133,1
1490,1135,1
1490,1233,1
1490,1278,1
1490,1350,1
1490,1447,1
1490,1483,1
1497,346,-1
1497,1531,1
1497,1538,1
1497,1550,1
1497,1556,1
1497,1580,1
1497,1593,1
1497,2157,1
1497,2297,1
1497,2763,-1
1497,3020,1
1497,4875,-1
1497,6229,-1
1497,8292,-1
1497,1506,-1
1497,11,1
1497,1547,1
1497,1352,1
1497,1029,-1
1497,24,1
1497,1548,1
1497,42,1
1497,71,1
1497,1291,1
1497,194,1
1497,293,1
1497,457,1
1497,556,1
1497,695,1
1497,727,1
1497,816,-1
1497,865,-1
1497,1005,-1
1497,1129,1
1497,1184,1
1497,1290,1
1497,1358,1
1497,1462,1
1497,1467,-1
1497,1483,1
1497,1499,1
1497,1500,1
1497,1510,1
1497,1551,1
1497,1552,-1
1497,1553,-1
1506,974,1
1506,1524,1
1506,1531,-1
1506,1556,1
1506,1672,1
1506,1679,-1
1506,1680,-1
1506,1717,1
1506,1849,1
1506,1880,1
1506,2062,1
1506,2135,1
1506,2160,1
1506,2504,1
1506,2654,1
1506,2674,1
1506,2912,1
1506,3020,1
1506,3276,-1
1506,4349,1
1506,4953,1
1506,5683,1
1506,6296,1
1506,8134,1
1506,11,1
1506,1279,1
1506,1492,1
1506,1029,1
1506,1291,1
1506,143,1
1506,173,1
1506,395,1
1506,1082,1
1506,1350,1
1506,1502,1
1506,1503,1
1506,1504,1
1506,1505,1
1513,11,1
1513,1164,1
1513,1279,1
1513,17,1
1513,20,1
1513,1029,1
1513,45,1
1513,71,1
1513,78,1
1513,113,1
1513,335,1
1513,399,1
1513,1293,-1
1513,1380,1
1513,1504,1
1513,1510,1
1513,1512,-1
1514,1538,1
1514,1555,1
1514,1692,-1
1514,11,-1
1514,1164,-1
1514,1230,1
1514,1521,1
1514,1621,1
1514,1622,1
1514,1628,1
1514,1772,1
1514,1352,1
1514,1808,1
1514,47,-1
1514,1236,1
1514,78,-1
1514,1247,1
1514,1571,1
1514,173,1
1514,1537,1
1514,177,-1
1514,215,1
1514,457,1
1514,634,1
1514,1823,-1
1514,766,1
1514,781,1
1514,870,1
1514,933,-1
1514,1009,1
1514,1037,1
1514,1041,1
1514,1098,1
1514,1129,1
1514,1202,1
1514,1210,1
1514,1306,1
1514,1350,1
1514,1381,1
1514,1395,1
1514,1480,1
1514,1483,1
1514,1495,1
1514,1522,1
1514,1553,1
1514,1594,1
1514,1614,1
1514,1615,-1
1514,1756,1
1514,1759,1
1514,1820,1
1514,1821,1
1514,1822,1
1518,11,1
1518,943,1
1518,1279,1
1518,1492,1
1518,1236,1
1518,71,1
1518,173,1
1518,376,1
1518,970,1
1518,1290,1
1518,1380,1
1518,1386,1
1518,1510,1
1524,1692,1
1524,3473,1
1524,5321,1
1524,5683,1
1524,11,1
1524,1279,1
1524,1029,1
1524,128,1
1524,173,1
1524,457,1
1524,1510,1
1524,1523,1
1531,11,1
1531,1279,1
1531,1319,1
1531,1352,1
1531,1029,-1
1531,173,1
1531,176,1
1531,457,1
1531,811,1
1531,1202,1
1531,1293,1
1531,1510,1
1531,1528,1
1532,11,1
1532,854,-1
1532,986,-1
1532,1278,-1
1532,1293,-1
1533,1533,1
1533,11,-1
1533,1029,-1
1533,457,-1
1533,1350,-1
1533,1504,-1
1538,372,1
1538,1000,1
1538,1103,1
1538,1124,1
1538,1165,1
1538,1199,1
1538,1236,1
1538,1319,1
1538,1492,1
1538,1534,1
1538,1555,1
1538,1564,1
1538,1610,1
1538,1618,-1
1538,1622,1
1538,1697,1
1538,1700,1
1538,1701,1
1538,1732,1
1538,1746,1
1538,1747,1
1538,1752,1
1538,1768,1
1538,1774,1
1538,1802,1
1538,1805,1
1538,1811,1
1538,1816,1
1538,1858,1
1538,1918,1
1538,1935,-1
1538,1953,1
1538,1969,1
1538,1973,1
1538,2066,1
1538,2120,1
1538,2256,1
1538,2410,1
1538,2411,-1
1538,2510,1
1538,2535,-1
1538,2594,1
1538,2618,1
1538,2665,1
1538,2877,-1
1538,3155,-1
1538,3260,1
1538,3580,1
1538,4021,1
1538,11,1
1538,943,1
1538,1279,1
1538,1029,1
1538,24,1
1538,109,1
1538,128,1
1538,1537,1
1538,457,1
1538,766,1
1538,854,1
1538,1129,1
1538,1184,1
1538,1278,1
1538,1350,1
1538,1367,1
1538,1380,1
1538,1395,1
1538,1466,1
1538,1483,1
1538,1500,1
1538,1510,1
1538,1535,1
1538,1536,1
1555,350,1
1555,948,1
1555,1034,1
1555,1097,1
1555,1164,1
1555,1165,1
1555,1230,1
1555,1236,1
1555,1319,1
1555,1492,1
1555,1556,1
1555,1557,-1
1555,1587,1
1555,1622,1
1555,1629,1
1555,1636,-1
1555,1641,1
1555,1658,1
1555,1672,1
1555,1679,-1
1555,1689,1
1555,1692,1
1555,1697,1
1555,1700,1
1555,1701,1
1555,1768,1
1555,1774,1
1555,1780,1
1555,1802,1
1555,1805,1
1555,1816,1
1555,1847,1
1555,1901,1
1555,1903,1
1555,1908,1
1555,1969,1
1555,1973,1
1555,2066,1
1555,2206,-1
1555,2490,-1
1555,2604,1
1555,2665,-1
1555,2809,1
1555,3136,1
1555,8292,-1
1555,1610,1
1555,11,1
1555,1279,1
1555,1772,1
1555,1352,1
1555,1029,-1
1555,1564,1
1555,457,1
1555,712,1
1555,870,1
1555,1133,1
1555,1135,1
1555,1202,1
1555,1242,1
1555,1335,1
1555,1350,1
1555,1386,1
1555,1395,1
1555,1470,1
1555,1483,1
1555,1594,1
1555,1615,1
1555,1623,1
1555,1762,1
1556,11,1
1556,722,1
1556,1319,1
1556,1352,1
1556,1029,-1
1556,128,1
1556,157,1
1556,173,1
1556,312,1
1556,457,1
1556,1129,1
1556,1424,1
1556,1510,1
1556,1554,1
1557,11,-1
1557,1029,-1
1557,128,-1
1557,854,-1
1557,1129,1
1587,1585,1
1587,8294,1
1587,1230,1
1587,1279,1
1587,1420,1
1587,1492,1
1587,1029,-1
1587,173,1
1587,788,1
1587,1133,1
1587,1584,1
1610,1236,1
1610,1641,1
1610,1747,1
1610,1903,1
1610,11,1
1610,1279,1
1610,1613,1
1610,215,-1
1610,1335,-1
1610,1350,1
1610,1381,1
1610,1594,1
1610,1631,1
1610,1693,1
1619,11,1
1619,1279,1
1619,1492,1
1619,1583,1
1619,173,1
1619,312,1
1619,1133,1
1619,1350,1
1619,1594,1
1619,1615,1
1641,11,1
1641,722,1
1641,1279,1
1641,1319,1
1641,1492,1
1641,1585,1
1641,24,1
1641,1024,1
1641,1236,1
1641,173,1
1641,312,1
1641,870,1
1641,1386,1
1641,1395,1
1641,1447,1
1641,1470,1
1641,1594,1
1641,1615,1
1641,1683,1
1641,1684,1
1641,1685,1
1657,11,1
1657,695,-1
1657,1350,1
1657,1605,1
1657,1615,1
1669,11,1
1669,722,1
1669,1628,1
1669,24,1
1669,103,1
1669,128,1
1669,920,1
1669,954,1
1669,1395,1
1669,1594,1
1669,1614,1
1669,1615,1
1669,1667,1
1669,1668,1
1679,11,1
1679,947,-1
1679,1165,1
1679,1200,-1
1679,1203,-1
1679,1521,1
1679,1585,-1
1679,2364,-1
1679,2565,1
1679,2686,-1
1679,2871,-1
1679,3028,-1
1679,3144,-1
1679,3291,1
1679,2229,-1
1679,1352,-1
1679,2285,1
1679,1029,-1
1679,856,-1
1679,2707,1
1679,1166,-1
1679,1564,1
1679,2547,-1
1679,2654,-1
1679,109,-1
1679,2700,-1
1679,2968,-1
1679,172,1
1679,3020,1
1679,185,-1
1679,2713,-1
1679,2251,1
1679,457,1
1679,854,-1
1679,986,-1
1679,988,1
1679,1133,1
1679,1204,1
1679,1367,1
1679,1582,-1
1679,1589,-1
1679,1615,-1
1679,1922,-1
1679,2003,-1
1679,2171,-1
1679,2236,1
1679,2688,1
1679,2690,1
1679,2703,-1
1679,2758,-1
1679,2842,-1
1679,2872,1
1679,2903,1
1679,3095,-1
1679,3098,1
1679,3123,1
1679,3209,1
1679,3279,-1
1679,3292,1
1679,3294,-1
1689,1787,1
1689,11,1
1689,1492,1
1689,173,1
1689,634,1
1689,872,1
1689,1129,1
1689,1142,1
1689,1594,1
1689,1615,1
1692,372,1
1692,2877,1
1692,11,1
1692,1203,1
1692,1492,1
1692,20,1
1692,173,1
1692,312,1
1692,852,1
1692,1594,1
1692,1690,1
1692,1691,1
1701,608,1
1701,1360,1
1701,1621,1
1701,1700,1
1701,1723,1
1701,1847,1
1701,1888,1
1701,2120,1
1701,2322,-1
1701,2354,-1
1701,2440,1
1701,2535,-1
1701,2585,1
1701,2594,1
1701,2595,1
1701,2620,1
1701,2686,1
1701,2828,1
1701,2973,1
1701,2981,1
1701,3002,1
1701,3029,1
1701,3089,1
1701,3238,1
1701,3260,1
1701,3458,1
1701,3516,-1
1701,3586,1
1701,4041,1
1701,4071,1
1701,4276,1
1701,4373,1
1701,4527,1
1701,4551,-1
1701,4574,1
1701,4600,1
1701,4709,1
1701,4712,1
1701,4795,1
1701,4828,1
1701,4899,1
1701,5028,1
1701,5079,1
1701,5123,1
1701,5148,-1
1701,5155,-1
1701,5188,1
1701,5210,-1
1701,5226,1
1701,5233,-1
1701,5445,1
1701,5584,1
1701,5638,-1
1701,5671,1
1701,5680,1
1701,5714,1
1701,5828,1
1701,6156,1
1701,6221,1
1701,6229,-1
1701,6414,1
1701,6496,1
1701,6624,1
1701,6723,-1
1701,6770,1
1701,6833,1
1701,6869,1
1701,7131,1
1701,7381,1
1701,7763,1
1701,7855,1
1701,7946,1
1701,11,1
1701,1230,1
1701,1492,1
1701,1622,1
1701,1697,1
1701,1236,1
1701,1564,1
1701,113,1
1701,173,1
1701,180,1
1701,256,-1
1701,312,1
1701,961,1
1701,1202,1
1701,1350,1
1701,1362,1
1701,1395,1
1701,1462,-1
1701,1466,1
1701,1470,1
1701,1594,1
1701,1694,1
1701,1695,1
1701,1696,1
1701,1698,1
1701,1699,1
1716,372,1
1716,1747,1
1716,1920,-1
1716,11,1
1716,1279,1
1716,1335,-1
1716,1483,1
1716,1615,-1
1716,1728,-1
1752,1717,1
1752,11,1
1752,1420,1
1752,1352,1
1752,1114,1
1752,173,1
1752,457,1
1752,944,1
1752,1133,1
1752,1135,1
1752,1202,1
1752,1582,1
1752,1594,1
1752,1615,1
1758,1788,1
1758,1802,1
1758,11,1
1758,1319,1
1758,1757,1
1758,20,1
1758,1352,1
1758,1029,-1
1758,46,1
1758,109,1
1758,173,1
1758,215,1
1758,457,1
1758,986,1
1758,1037,1
1758,1041,-1
1758,1050,1
1758,1135,1
1758,1202,1
1758,1210,1
1758,1350,1
1758,1480,1
1758,1483,1
1758,1522,1
1758,1553,1
1758,1594,1
1758,1615,-1
1758,1631,1
1758,1753,1
1758,1755,1
1758,1756,1
1768,11,1
1768,1279,1
1768,1319,1
1768,1521,1
1768,1029,-1
1768,215,1
1768,457,1
1768,870,1
1768,1350,1
1768,1483,1
1768,1615,1
1768,1766,1
1768,1767,1
1774,11,1
1774,334,1
1774,1230,1
1774,1279,1
1774,1319,1
1774,1492,1
1774,1772,1
1774,20,1
1774,1352,1
1774,1029,-1
1774,173,1
1774,215,1
1774,457,1
1774,634,1
1774,712,1
1774,766,1
1774,1129,1
1774,1135,1
1774,1278,1
1774,1350,1
1774,1380,1
1774,1386,1
1774,1470,1
1774,1483,1
1774,1499,1
1774,1582,1
1774,1594,1
1774,1599,1
1774,1614,1
1774,1615,1
1774,1762,1
1774,1767,1
1774,1773,-1
1783,764,1
1783,947,1
1783,974,1
1783,1103,1
1783,1353,1
1783,1411,1
1783,1492,1
1783,1542,1
1783,1621,1
1783,1700,1
1783,1749,1
1783,1903,1
1783,1918,1
1783,1992,1
1783,2062,1
1783,2066,1
1783,2071,1
1783,2120,1
1783,2241,1
1783,2246,1
1783,2251,1
1783,2322,1
1783,2410,1
1783,2474,1
1783,2510,1
1783,2585,1
1783,2594,1
1783,2618,1
1783,2713,1
1783,2746,1
1783,2790,1
1783,2805,1
1783,3030,1
1783,3260,1
1783,3307,1
1783,3464,1
1783,3562,1
1783,3580,1
1783,3748,1
1783,4811,1
1783,6148,1
1783,6553,1
1783,11,1
1783,722,-1
1783,1757,1
1783,1772,1
1783,20,-1
1783,1352,1
1783,1029,-1
1783,1808,1
1783,1166,-1
1783,42,1
1783,1236,1
1783,1564,1
1783,2001,1
1783,173,1
1783,215,1
1783,457,1
1783,996,1
1783,1037,1
1783,1083,1
1783,1098,1
1783,1210,1
1783,1350,1
1783,1552,-1
1783,1594,1
1783,1639,1
1783,1756,1
1783,1789,1
1783,1868,1
1783,2068,1
1783,2159,-1
1783,2235,1
1783,2236,1
1787,11,1
1787,1279,-1
1787,1521,1
1787,1583,1
1787,1585,1
1787,1700,1
1787,1772,-1
1787,1847,1
1787,1848,1
1787,20,1
1787,1352,1
1787,1029,-1
1787,2209,1
1787,1166,-1
1787,47,1
1787,1792,-1
1787,2072,1
1787,128,1
1787,1114,1
1787,173,1
1787,689,-1
1787,1210,1
1787,1380,1
1787,1614,1
1787,1615,-1
1787,1644,1
1787,1751,-1
1787,1756,1
1787,1800,1
1787,1868,-1
1787,1962,1
1787,1986,1
1788,11,1
1788,1622,1
1788,1746,1
1788,1757,1
1788,1029,-1
1788,173,1
1788,215,1
1788,457,1
1788,1350,1
1788,1480,1
1788,1552,1
1788,1553,1
1788,1594,1
1788,1615,1
1788,1756,1
1798,11,1
1798,1542,1
1798,1565,1
1798,1772,1
1798,1029,-1
1798,173,1
1798,215,1
1798,237,1
1798,457,-1
1798,679,1
1798,1335,1
1798,1350,1
1798,1395,1
1798,1480,1
1798,1483,1
1798,1615,1
1798,1756,1
1798,1795,1
1798,1796,1
1798,1797,1
1982,1250,1
1982,1816,1
1982,2004,1
1982,2062,1
1982,3459,1
1982,3792,1
1982,3919,-1
1982,4536,1
1982,5002,1
1982,5037,1
1982,5188,1
1982,5839,1
1982,6270,1
1982,6305,1
1982,6327,1
1982,6712,1
1982,6869,1
1982,6948,1
1982,6994,1
1982,7553,1
1982,7658,-1
1982,7839,1
1982,7961,1
1982,5697,1
1982,6790,1
1982,2565,-1
1982,2619,-1
1982,4040,1
1982,5106,-1
1982,5802,1
1982,425,-1
1982,4712,-1
1982,6272,1
1982,2369,-1
1982,4828,1
1982,1166,-1
1982,2135,-1
1982,4781,1
1982,5022,1
1982,5529,-1
1982,4795,1
1982,5439,1
1982,5079,-1
1982,2440,1
1982,4981,-1
1982,5179,1
1982,5524,1
1982,6774,1
1982,7544,1
1982,2790,1
1982,5020,-1
1982,1612,-1
1982,103,1
1982,5800,-1
1982,109,1
1982,4441,1
1982,5819,1
1982,5824,1
1982,5871,1
1982,6596,-1
1982,6951,1
1982,7047,1
1982,7225,1
1982,7810,1
1982,7862,1
1982,2968,-1
1982,136,-1
1982,6993,1
1982,5246,1
1982,5773,1
1982,5817,-1
1982,5811,1
1982,457,1
1982,6032,1
1982,6218,1
1982,546,-1
1982,6421,-1
1982,6736,1
1982,6772,1
1982,7391,1
1982,7449,1
1982,7675,1
1982,7378,1
1982,766,-1
1982,2658,1
1982,988,1
1982,996,-1
1982,1037,-1
1982,1098,1
1982,1796,1
1982,2452,-1
1982,2677,1
1982,2688,1
1982,2983,1
1982,3142,1
1982,3227,1
1982,3380,1
1982,3642,1
1982,3665,-1
1982,7062,1
1982,4948,1
1982,4989,1
1982,5173,1
1982,5177,1
1982,5391,-1
1982,5531,-1
1982,5612,-1
1982,5741,-1
1982,5796,1
1982,5816,-1
1982,5999,-1
1982,6471,-1
1982,6563,1
1982,6615,1
1982,6620,1
1982,6627,-1
1982,6949,1
1982,6990,1
1982,6991,1
1982,7056,1
1982,7057,1
1982,7080,1
1982,7086,1
1982,7266,1
1982,7294,1
1982,7357,1
1982,7409,1
1982,7421,1
1982,7727,1
1982,7733,1
1982,7744,1
1982,7755,1
1982,7772,1
1982,7774,1
1982,7884,1
1982,7901,1
1982,7902,1
1982,7906,-1
1982,8047,1
1982,8088,1
1982,8152,1
1982,8173,1
1982,8213,1
2409,11,-1
2409,1772,-1
2409,2240,-1
2409,1166,-1
2409,47,-1
2409,71,-1
2409,215,-1
2409,1709,-1
2409,2161,-1
2843,11,1
2843,1279,1
2843,1029,-1
2843,166,-1
2843,457,1
2843,1293,1
2843,1423,-1
2843,1483,1
2843,1510,1
2909,2135,1
2909,2384,1
2909,2535,1
2909,2654,1
2909,2657,1
2909,2910,-1
2909,3033,1
2909,3125,1
2909,3144,1
2909,3260,1
2909,3417,1
2909,3443,1
2909,3726,1
2909,3835,-1
2909,3910,1
2909,4124,1
2909,4191,-1
2909,4528,1
2909,4534,1
2909,4587,1
2909,4653,1
2909,4712,1
2909,5123,1
2909,5155,1
2909,5189,1
2909,5222,1
2909,5387,-1
2909,5470,-1
2909,5640,1
2909,5651,1
2909,5886,1
2909,5969,-1
2909,6594,1
2909,6774,1
2909,6832,1
2909,7168,1
2909,8294,1
2909,1542,1
2909,2014,1
2909,2565,1
2909,3404,1
2909,3453,-1
2909,3812,1
2909,4013,-1
2909,3614,1
2909,4276,1
2909,2369,1
2909,4448,1
2909,5079,1
2909,3498,-1
2909,4981,1
2909,5233,1
2909,5321,1
2909,4632,1
2909,4441,1
2909,1972,1
2909,4899,1
2909,766,1
2909,1133,1
2909,1691,1
2909,1767,1
2909,2118,1
2909,2299,1
2909,2387,1
2909,2688,1
2909,3449,1
2909,3624,1
2909,3641,1
2909,3658,1
2909,3728,1
2909,4070,1
2909,4442,1
2909,4718,1
2909,4829,1
2909,4948,1
2909,4967,1
2909,5110,1
2909,5190,1
2909,5207,1
2909,5320,1
2909,5322,1
3892,11,1
3892,825,1
3892,1279,1
3892,1542,1
3892,1835,1
3892,2257,1
3892,2504,1
3892,2506,1
3892,2565,1
3892,2585,1
3892,2871,1
3892,2958,1
3892,3010,1
3892,3028,1
3892,3073,1
3892,3084,1
3892,3458,1
3892,3562,1
3892,1166,1
3892,68,1
3892,2440,1
3892,71,1
3892,87,1
3892,2623,1
3892,2700,1
3892,2747,1
3892,3541,1
3892,2290,1
3892,172,1
3892,1972,1
3892,2356,1
3892,2713,1
3892,2838,1
3892,2326,1
3892,2940,1
3892,331,1
3892,634,1
3892,2223,1
3892,695,1
3892,3555,1
3892,879,1
3892,988,1
3892,3888,1
3892,3301,1
3892,1395,1
3892,1463,1
3892,1794,1
3892,1820,1
3892,1885,1
3892,1922,1
3892,1947,1
3892,2003,1
3892,2118,1
3892,3556,1
3892,2299,1
3892,2488,1
3892,2688,1
3892,2691,1
3892,2872,1
3892,3175,1
3892,3275,1
3892,3386,1
3892,3392,1
3892,3457,1
3892,3488,1
3892,3519,1
3892,3527,1
3892,3622,1
3892,3624,1
3892,3659,1
3892,3799,1
3892,3802,1
3892,3833,1
3892,3889,1
3892,3890,1
3892,3891,1
4134,6600,1
4134,5697,1
4134,2565,1
4134,6170,-1
4134,5596,-1
4134,1166,-1
4134,5022,1
4134,5529,-1
4134,5079,1
4134,5524,1
4134,1612,-1
4134,5800,-1
4134,6938,-1
4134,2940,-1
4134,5817,1
4134,6323,-1
4134,6270,1
4134,5103,1
4134,6772,-1
4134,766,-1
4134,3642,-1
4134,4221,1
4134,4967,1
4134,5185,-1
4134,5531,1
4134,5612,-1
4134,5796,-1
4134,6165,-1
4134,6443,-1
4134,6577,1
4134,6620,1
4134,6649,-1
4134,6896,1
4134,6940,-1
4134,6941,-1
4792,2273,1
4792,2565,-1
4792,3084,1
4792,3447,1
4792,3962,1
4792,4009,-1
4792,4400,1
4792,4507,-1
4792,4653,1
4792,4666,1
4792,4706,1
4792,4777,-1
4792,4792,1
4792,4796,1
4792,4981,1
4792,5020,1
4792,5022,1
4792,5028,1
4792,5079,1
4792,5148,1
4792,5273,1
4792,5298,-1
4792,5326,-1
4792,5465,1
4792,5466,1
4792,5524,1
4792,5605,1
4792,5732,1
4792,5739,1
4792,5745,-1
4792,5756,-1
4792,5829,1
4792,5871,1
4792,5969,-1
4792,6032,1
4792,6044,1
4792,6124,1
4792,6421,-1
4792,6560,-1
4792,6634,-1
4792,6665,1
4792,6700,1
4792,6783,1
4792,6832,1
4792,6869,1
4792,6938,-1
4792,7185,-1
4792,7280,1
4792,7414,1
4792,7574,-1
4792,7632,1
4792,7788,1
4792,7899,-1
4792,7908,1
4792,7909,-1
4792,7946,1
4792,8079,-1
4792,2871,1
4792,3452,1
4792,3453,1
4792,3843,1
4792,4065,1
4792,4485,1
4792,4547,1
4792,4600,1
4792,3614,1
4792,24,1
4792,2660,1
4792,3803,1
4792,4536,1
4792,4587,1
4792,5002,1
4792,4632,1
4792,3455,1
4792,4041,1
4792,3969,1
4792,457,1
4792,4824,1
4792,766,1
4792,4219,1
4792,2914,1
4792,854,1
4792,1133,1
4792,1204,1
4792,1470,1
4792,2557,1
4792,2688,1
4792,2935,1
4792,2967,1
4792,3209,1
4792,3210,1
4792,3402,1
4792,3449,1
4792,3603,1
4792,4036,1
4792,4045,1
4792,4681,1
4792,4688,1
4792,4746,1
4792,4859,1
4792,4937,1
4792,4948,1
4792,5000,1
4792,5001,1
4942,3452,-1
4942,3455,1
4942,2658,-1
4942,1133,-1
4942,4688,1
4942,4756,1
4942,4891,-1
5323,3459,1
5323,722,-1
5323,1542,1
5323,3404,-1
